id,organismo,linea_servicio,dia,fecha,afluencia_tarjeta,afluencia_boleto,afluencia_total_preliminar
14867,STE-Trolebús,L8 Circuito IPN,Jueves,2020-06-04,,,0
14868,STE-Trolebús,L1 Eje Central,Viernes,2020-06-05,,,"37,678"
14869,STE-Trolebús,L2 Eje 2 sur,Viernes,2020-06-05,,,"1,016"
14870,STE-Trolebús,L3 Eje 7 Sur,Viernes,2020-06-05,,,"2,074"
14871,STE-Trolebús,L4 Pto Aéreo-Rosario,Viernes,2020-06-05,,,"8,964"
14872,STE-Trolebús,L5 Sn Felipe-Hidalgo,Viernes,2020-06-05,,,"4,701"
14873,STE-Trolebús,L6 Rosario-Chapultepec,Viernes,2020-06-05,,,"4,852"
14874,STE-Trolebús,L7 Lomas Estrella-CU,Viernes,2020-06-05,,,"5,108"
14875,STE-Trolebús,L8 Circuito IPN,Viernes,2020-06-05,,,0
14876,STE-Trolebús,L1 Eje Central,Sábado,2020-06-06,,,"29,403"
14877,STE-Trolebús,L2 Eje 2 sur,Sábado,2020-06-06,,,"2,746"
14878,STE-Trolebús,L3 Eje 7 Sur,Sábado,2020-06-06,,,"2,397"
14879,STE-Trolebús,L4 Pto Aéreo-Rosario,Sábado,2020-06-06,,,"6,742"
14880,STE-Trolebús,L5 Sn Felipe-Hidalgo,Sábado,2020-06-06,,,"3,891"
14881,STE-Trolebús,L6 Rosario-Chapultepec,Sábado,2020-06-06,,,"3,447"
14882,STE-Trolebús,L7 Lomas Estrella-CU,Sábado,2020-06-06,,,"4,197"
14883,STE-Trolebús,L8 Circuito IPN,Sábado,2020-06-06,,,0
14884,STE-Trolebús,L1 Eje Central,Domingo,2020-06-07,,,"18,849"
14885,STE-Trolebús,L2 Eje 2 sur,Domingo,2020-06-07,,,633
14886,STE-Trolebús,L3 Eje 7 Sur,Domingo,2020-06-07,,,"1,611"
14887,STE-Trolebús,L4 Pto Aéreo-Rosario,Domingo,2020-06-07,,,"4,095"
14888,STE-Trolebús,L5 Sn Felipe-Hidalgo,Domingo,2020-06-07,,,"2,485"
14889,STE-Trolebús,L6 Rosario-Chapultepec,Domingo,2020-06-07,,,"2,487"
14890,STE-Trolebús,L7 Lomas Estrella-CU,Domingo,2020-06-07,,,"2,594"
14891,STE-Trolebús,L8 Circuito IPN,Domingo,2020-06-07,,,0
14892,STE-Trolebús,L1 Eje Central,Lunes,2020-06-08,,,"33,150"
14893,STE-Trolebús,L2 Eje 2 sur,Lunes,2020-06-08,,,"2,750"
14894,STE-Trolebús,L3 Eje 7 Sur,Lunes,2020-06-08,,,"3,404"
14895,STE-Trolebús,L4 Pto Aéreo-Rosario,Lunes,2020-06-08,,,"6,922"
14896,STE-Trolebús,L5 Sn Felipe-Hidalgo,Lunes,2020-06-08,,,"4,423"
14897,STE-Trolebús,L6 Rosario-Chapultepec,Lunes,2020-06-08,,,"3,600"
14898,STE-Trolebús,L7 Lomas Estrella-CU,Lunes,2020-06-08,,,"4,688"
14899,STE-Trolebús,L8 Circuito IPN,Lunes,2020-06-08,,,0
14900,STE-Trolebús,L1 Eje Central,Martes,2020-06-09,,,"32,756"
14901,STE-Trolebús,L2 Eje 2 sur,Martes,2020-06-09,,,"3,065"
14902,STE-Trolebús,L3 Eje 7 Sur,Martes,2020-06-09,,,"2,882"
14903,STE-Trolebús,L4 Pto Aéreo-Rosario,Martes,2020-06-09,,,"10,076"
14904,STE-Trolebús,L5 Sn Felipe-Hidalgo,Martes,2020-06-09,,,"4,510"
14905,STE-Trolebús,L6 Rosario-Chapultepec,Martes,2020-06-09,,,"3,053"
14906,STE-Trolebús,L7 Lomas Estrella-CU,Martes,2020-06-09,,,"5,734"
14907,STE-Trolebús,L8 Circuito IPN,Martes,2020-06-09,,,0
14908,STE-Trolebús,L1 Eje Central,Miércoles,2020-06-10,,,"33,035"
14909,STE-Trolebús,L2 Eje 2 sur,Miércoles,2020-06-10,,,"4,231"
14910,STE-Trolebús,L3 Eje 7 Sur,Miércoles,2020-06-10,,,"3,269"
14911,STE-Trolebús,L4 Pto Aéreo-Rosario,Miércoles,2020-06-10,,,"8,607"
14912,STE-Trolebús,L5 Sn Felipe-Hidalgo,Miércoles,2020-06-10,,,"5,216"
14913,STE-Trolebús,L6 Rosario-Chapultepec,Miércoles,2020-06-10,,,"4,228"
14914,STE-Trolebús,L7 Lomas Estrella-CU,Miércoles,2020-06-10,,,"5,931"
14915,STE-Trolebús,L8 Circuito IPN,Miércoles,2020-06-10,,,0
14916,STE-Trolebús,L1 Eje Central,Jueves,2020-06-11,,,"32,127"
14917,STE-Trolebús,L2 Eje 2 sur,Jueves,2020-06-11,,,"4,533"
14918,STE-Trolebús,L3 Eje 7 Sur,Jueves,2020-06-11,,,"3,264"
14919,STE-Trolebús,L4 Pto Aéreo-Rosario,Jueves,2020-06-11,,,"9,188"
14920,STE-Trolebús,L5 Sn Felipe-Hidalgo,Jueves,2020-06-11,,,"4,785"
14921,STE-Trolebús,L6 Rosario-Chapultepec,Jueves,2020-06-11,,,"3,987"
14922,STE-Trolebús,L7 Lomas Estrella-CU,Jueves,2020-06-11,,,"4,998"
14923,STE-Trolebús,L8 Circuito IPN,Jueves,2020-06-11,,,0
14924,STE-Trolebús,L1 Eje Central,Viernes,2020-06-12,,,"39,026"
14925,STE-Trolebús,L2 Eje 2 sur,Viernes,2020-06-12,,,"2,016"
14926,STE-Trolebús,L3 Eje 7 Sur,Viernes,2020-06-12,,,"2,558"
14927,STE-Trolebús,L4 Pto Aéreo-Rosario,Viernes,2020-06-12,,,"8,046"
14928,STE-Trolebús,L5 Sn Felipe-Hidalgo,Viernes,2020-06-12,,,"4,032"
14929,STE-Trolebús,L6 Rosario-Chapultepec,Viernes,2020-06-12,,,"4,996"
14930,STE-Trolebús,L7 Lomas Estrella-CU,Viernes,2020-06-12,,,"5,602"
14931,STE-Trolebús,L8 Circuito IPN,Viernes,2020-06-12,,,0
14932,STE-Trolebús,L1 Eje Central,Sábado,2020-06-13,,,"34,074"
14933,STE-Trolebús,L2 Eje 2 sur,Sábado,2020-06-13,,,"1,028"
14934,STE-Trolebús,L3 Eje 7 Sur,Sábado,2020-06-13,,,"2,045"
14935,STE-Trolebús,L4 Pto Aéreo-Rosario,Sábado,2020-06-13,,,"6,030"
14936,STE-Trolebús,L5 Sn Felipe-Hidalgo,Sábado,2020-06-13,,,"2,056"
14937,STE-Trolebús,L6 Rosario-Chapultepec,Sábado,2020-06-13,,,"3,742"
14938,STE-Trolebús,L7 Lomas Estrella-CU,Sábado,2020-06-13,,,"4,260"
14939,STE-Trolebús,L8 Circuito IPN,Sábado,2020-06-13,,,0
14940,STE-Trolebús,L1 Eje Central,Domingo,2020-06-14,,,"19,969"
14941,STE-Trolebús,L2 Eje 2 sur,Domingo,2020-06-14,,,"1,856"
14942,STE-Trolebús,L3 Eje 7 Sur,Domingo,2020-06-14,,,"2,267"
14943,STE-Trolebús,L4 Pto Aéreo-Rosario,Domingo,2020-06-14,,,"5,593"
14944,STE-Trolebús,L5 Sn Felipe-Hidalgo,Domingo,2020-06-14,,,"3,713"
14945,STE-Trolebús,L6 Rosario-Chapultepec,Domingo,2020-06-14,,,"2,439"
14946,STE-Trolebús,L7 Lomas Estrella-CU,Domingo,2020-06-14,,,"2,557"
14947,STE-Trolebús,L8 Circuito IPN,Domingo,2020-06-14,,,0
14948,STE-Trolebús,L1 Eje Central,Lunes,2020-06-15,,,"37,461"
14949,STE-Trolebús,L2 Eje 2 sur,Lunes,2020-06-15,,,"3,693"
14950,STE-Trolebús,L3 Eje 7 Sur,Lunes,2020-06-15,,,"3,074"
14951,STE-Trolebús,L4 Pto Aéreo-Rosario,Lunes,2020-06-15,,,"9,406"
14952,STE-Trolebús,L5 Sn Felipe-Hidalgo,Lunes,2020-06-15,,,"5,891"
14953,STE-Trolebús,L6 Rosario-Chapultepec,Lunes,2020-06-15,,,"4,148"
14954,STE-Trolebús,L7 Lomas Estrella-CU,Lunes,2020-06-15,,,"6,217"
14955,STE-Trolebús,L8 Circuito IPN,Lunes,2020-06-15,,,0
14956,STE-Trolebús,L1 Eje Central,Martes,2020-06-16,,,"37,517"
14957,STE-Trolebús,L2 Eje 2 sur,Martes,2020-06-16,,,"2,342"
14958,STE-Trolebús,L3 Eje 7 Sur,Martes,2020-06-16,,,"2,451"
14959,STE-Trolebús,L4 Pto Aéreo-Rosario,Martes,2020-06-16,,,"7,436"
14960,STE-Trolebús,L5 Sn Felipe-Hidalgo,Martes,2020-06-16,,,"5,929"
14961,STE-Trolebús,L6 Rosario-Chapultepec,Martes,2020-06-16,,,"3,564"
14962,STE-Trolebús,L7 Lomas Estrella-CU,Martes,2020-06-16,,,"5,923"
14963,STE-Trolebús,L8 Circuito IPN,Martes,2020-06-16,,,0
14964,STE-Trolebús,L1 Eje Central,Miércoles,2020-06-17,,,"35,417"
14965,STE-Trolebús,L2 Eje 2 sur,Miércoles,2020-06-17,,,"4,039"
14966,STE-Trolebús,L3 Eje 7 Sur,Miércoles,2020-06-17,,,"3,358"
14967,STE-Trolebús,L4 Pto Aéreo-Rosario,Miércoles,2020-06-17,,,"8,379"
14968,STE-Trolebús,L5 Sn Felipe-Hidalgo,Miércoles,2020-06-17,,,"5,303"
14969,STE-Trolebús,L6 Rosario-Chapultepec,Miércoles,2020-06-17,,,"4,122"
14970,STE-Trolebús,L7 Lomas Estrella-CU,Miércoles,2020-06-17,,,"5,741"
14971,STE-Trolebús,L8 Circuito IPN,Miércoles,2020-06-17,,,0
14972,STE-Trolebús,L1 Eje Central,Jueves,2020-06-18,,,"33,493"
14973,STE-Trolebús,L2 Eje 2 sur,Jueves,2020-06-18,,,"5,204"
14974,STE-Trolebús,L3 Eje 7 Sur,Jueves,2020-06-18,,,"4,089"
14975,STE-Trolebús,L4 Pto Aéreo-Rosario,Jueves,2020-06-18,,,"7,649"
14976,STE-Trolebús,L5 Sn Felipe-Hidalgo,Jueves,2020-06-18,,,"5,751"
14977,STE-Trolebús,L6 Rosario-Chapultepec,Jueves,2020-06-18,,,"4,245"
14978,STE-Trolebús,L7 Lomas Estrella-CU,Jueves,2020-06-18,,,"5,975"
14979,STE-Trolebús,L8 Circuito IPN,Jueves,2020-06-18,,,0
14980,STE-Trolebús,L1 Eje Central,Viernes,2020-06-19,,,"38,267"
14981,STE-Trolebús,L2 Eje 2 sur,Viernes,2020-06-19,,,"1,170"
14982,STE-Trolebús,L3 Eje 7 Sur,Viernes,2020-06-19,,,"2,817"
14983,STE-Trolebús,L4 Pto Aéreo-Rosario,Viernes,2020-06-19,,,"7,451"
14984,STE-Trolebús,L5 Sn Felipe-Hidalgo,Viernes,2020-06-19,,,"5,585"
14985,STE-Trolebús,L6 Rosario-Chapultepec,Viernes,2020-06-19,,,"4,762"
14986,STE-Trolebús,L7 Lomas Estrella-CU,Viernes,2020-06-19,,,"5,678"
14987,STE-Trolebús,L8 Circuito IPN,Viernes,2020-06-19,,,0
14988,STE-Trolebús,L1 Eje Central,Sábado,2020-06-20,,,"31,895"
14989,STE-Trolebús,L2 Eje 2 sur,Sábado,2020-06-20,,,"1,056"
14990,STE-Trolebús,L3 Eje 7 Sur,Sábado,2020-06-20,,,"1,810"
14991,STE-Trolebús,L4 Pto Aéreo-Rosario,Sábado,2020-06-20,,,"6,822"
14992,STE-Trolebús,L5 Sn Felipe-Hidalgo,Sábado,2020-06-20,,,"4,043"
14993,STE-Trolebús,L6 Rosario-Chapultepec,Sábado,2020-06-20,,,"3,184"
14994,STE-Trolebús,L7 Lomas Estrella-CU,Sábado,2020-06-20,,,"4,591"
14995,STE-Trolebús,L8 Circuito IPN,Sábado,2020-06-20,,,0
14996,STE-Trolebús,L1 Eje Central,Domingo,2020-06-21,,,"20,653"
14997,STE-Trolebús,L2 Eje 2 sur,Domingo,2020-06-21,,,529
14998,STE-Trolebús,L3 Eje 7 Sur,Domingo,2020-06-21,,,"1,526"
14999,STE-Trolebús,L4 Pto Aéreo-Rosario,Domingo,2020-06-21,,,"4,775"
15000,STE-Trolebús,L5 Sn Felipe-Hidalgo,Domingo,2020-06-21,,,"3,515"
15001,STE-Trolebús,L6 Rosario-Chapultepec,Domingo,2020-06-21,,,"1,861"
15002,STE-Trolebús,L7 Lomas Estrella-CU,Domingo,2020-06-21,,,"2,452"
15003,STE-Trolebús,L8 Circuito IPN,Domingo,2020-06-21,,,0
15004,STE-Trolebús,L1 Eje Central,Lunes,2020-06-22,,,"30,141"
15005,STE-Trolebús,L2 Eje 2 sur,Lunes,2020-06-22,,,"2,601"
15006,STE-Trolebús,L3 Eje 7 Sur,Lunes,2020-06-22,,,"3,332"
15007,STE-Trolebús,L4 Pto Aéreo-Rosario,Lunes,2020-06-22,,,"7,286"
15008,STE-Trolebús,L5 Sn Felipe-Hidalgo,Lunes,2020-06-22,,,"4,688"
15009,STE-Trolebús,L6 Rosario-Chapultepec,Lunes,2020-06-22,,,"3,764"
15010,STE-Trolebús,L7 Lomas Estrella-CU,Lunes,2020-06-22,,,"4,204"
15011,STE-Trolebús,L8 Circuito IPN,Lunes,2020-06-22,,,0
15012,STE-Trolebús,L1 Eje Central,Martes,2020-06-23,,,"33,259"
15013,STE-Trolebús,L2 Eje 2 sur,Martes,2020-06-23,,,"2,178"
15014,STE-Trolebús,L3 Eje 7 Sur,Martes,2020-06-23,,,"1,700"
15015,STE-Trolebús,L4 Pto Aéreo-Rosario,Martes,2020-06-23,,,"5,383"
15016,STE-Trolebús,L5 Sn Felipe-Hidalgo,Martes,2020-06-23,,,"4,025"
15017,STE-Trolebús,L6 Rosario-Chapultepec,Martes,2020-06-23,,,"2,818"
15018,STE-Trolebús,L7 Lomas Estrella-CU,Martes,2020-06-23,,,"5,680"
15019,STE-Trolebús,L8 Circuito IPN,Martes,2020-06-23,,,0
15020,STE-Trolebús,L1 Eje Central,Miércoles,2020-06-24,,,"33,368"
15021,STE-Trolebús,L2 Eje 2 sur,Miércoles,2020-06-24,,,"3,582"
15022,STE-Trolebús,L3 Eje 7 Sur,Miércoles,2020-06-24,,,"3,629"
15023,STE-Trolebús,L4 Pto Aéreo-Rosario,Miércoles,2020-06-24,,,"8,459"
15024,STE-Trolebús,L5 Sn Felipe-Hidalgo,Miércoles,2020-06-24,,,"5,546"
15025,STE-Trolebús,L6 Rosario-Chapultepec,Miércoles,2020-06-24,,,"4,328"
15026,STE-Trolebús,L7 Lomas Estrella-CU,Miércoles,2020-06-24,,,"6,276"
15027,STE-Trolebús,L8 Circuito IPN,Miércoles,2020-06-24,,,0
15028,STE-Trolebús,L1 Eje Central,Jueves,2020-06-25,,,"33,818"
15029,STE-Trolebús,L2 Eje 2 sur,Jueves,2020-06-25,,,"3,140"
15030,STE-Trolebús,L3 Eje 7 Sur,Jueves,2020-06-25,,,"4,262"
15031,STE-Trolebús,L4 Pto Aéreo-Rosario,Jueves,2020-06-25,,,"8,774"
15032,STE-Trolebús,L5 Sn Felipe-Hidalgo,Jueves,2020-06-25,,,"5,416"
15033,STE-Trolebús,L6 Rosario-Chapultepec,Jueves,2020-06-25,,,"4,752"
15034,STE-Trolebús,L7 Lomas Estrella-CU,Jueves,2020-06-25,,,"6,491"
15035,STE-Trolebús,L8 Circuito IPN,Jueves,2020-06-25,,,0
15036,STE-Trolebús,L1 Eje Central,Viernes,2020-06-26,,,"38,782"
15037,STE-Trolebús,L2 Eje 2 sur,Viernes,2020-06-26,,,"1,757"
15038,STE-Trolebús,L3 Eje 7 Sur,Viernes,2020-06-26,,,"2,371"
15039,STE-Trolebús,L4 Pto Aéreo-Rosario,Viernes,2020-06-26,,,"10,477"
15040,STE-Trolebús,L5 Sn Felipe-Hidalgo,Viernes,2020-06-26,,,"5,726"
15041,STE-Trolebús,L6 Rosario-Chapultepec,Viernes,2020-06-26,,,"2,805"
15042,STE-Trolebús,L7 Lomas Estrella-CU,Viernes,2020-06-26,,,"5,584"
15043,STE-Trolebús,L8 Circuito IPN,Viernes,2020-06-26,,,0
15044,STE-Trolebús,L1 Eje Central,Sábado,2020-06-27,,,"34,007"
15045,STE-Trolebús,L2 Eje 2 sur,Sábado,2020-06-27,,,700
15046,STE-Trolebús,L3 Eje 7 Sur,Sábado,2020-06-27,,,"2,173"
15047,STE-Trolebús,L4 Pto Aéreo-Rosario,Sábado,2020-06-27,,,"6,073"
15048,STE-Trolebús,L5 Sn Felipe-Hidalgo,Sábado,2020-06-27,,,"4,682"
15049,STE-Trolebús,L6 Rosario-Chapultepec,Sábado,2020-06-27,,,"3,519"
15050,STE-Trolebús,L7 Lomas Estrella-CU,Sábado,2020-06-27,,,"4,793"
15051,STE-Trolebús,L8 Circuito IPN,Sábado,2020-06-27,,,0
15052,STE-Trolebús,L1 Eje Central,Domingo,2020-06-28,,,"21,516"
15053,STE-Trolebús,L2 Eje 2 sur,Domingo,2020-06-28,,,375
15054,STE-Trolebús,L3 Eje 7 Sur,Domingo,2020-06-28,,,"1,357"
15055,STE-Trolebús,L4 Pto Aéreo-Rosario,Domingo,2020-06-28,,,"4,174"
15056,STE-Trolebús,L5 Sn Felipe-Hidalgo,Domingo,2020-06-28,,,"3,615"
15057,STE-Trolebús,L6 Rosario-Chapultepec,Domingo,2020-06-28,,,"2,447"
15058,STE-Trolebús,L7 Lomas Estrella-CU,Domingo,2020-06-28,,,"2,618"
15059,STE-Trolebús,L8 Circuito IPN,Domingo,2020-06-28,,,0
15060,STE-Trolebús,L1 Eje Central,Lunes,2020-06-29,,,"37,104"
15061,STE-Trolebús,L2 Eje 2 sur,Lunes,2020-06-29,,,"3,658"
15062,STE-Trolebús,L3 Eje 7 Sur,Lunes,2020-06-29,,,"3,379"
15063,STE-Trolebús,L4 Pto Aéreo-Rosario,Lunes,2020-06-29,,,"8,065"
15064,STE-Trolebús,L5 Sn Felipe-Hidalgo,Lunes,2020-06-29,,,"6,000"
15065,STE-Trolebús,L6 Rosario-Chapultepec,Lunes,2020-06-29,,,"4,376"
15066,STE-Trolebús,L7 Lomas Estrella-CU,Lunes,2020-06-29,,,"6,298"
15067,STE-Trolebús,L8 Circuito IPN,Lunes,2020-06-29,,,0
15068,STE-Trolebús,L1 Eje Central,Martes,2020-06-30,,,"42,708"
15069,STE-Trolebús,L2 Eje 2 sur,Martes,2020-06-30,,,"1,469"
15070,STE-Trolebús,L3 Eje 7 Sur,Martes,2020-06-30,,,"1,126"
15071,STE-Trolebús,L4 Pto Aéreo-Rosario,Martes,2020-06-30,,,"8,106"
15072,STE-Trolebús,L5 Sn Felipe-Hidalgo,Martes,2020-06-30,,,"5,941"
15073,STE-Trolebús,L6 Rosario-Chapultepec,Martes,2020-06-30,,,"4,520"
15074,STE-Trolebús,L7 Lomas Estrella-CU,Martes,2020-06-30,,,"6,011"
15075,STE-Trolebús,L8 Circuito IPN,Martes,2020-06-30,,,0
15076,STE-Trolebús,L1 Eje Central,Miércoles,2020-07-01,,,"37,876"
15077,STE-Trolebús,L2 Eje 2 sur,Miércoles,2020-07-01,,,"3,912"
15078,STE-Trolebús,L3 Eje 7 Sur,Miércoles,2020-07-01,,,"3,456"
15079,STE-Trolebús,L4 Pto Aéreo-Rosario,Miércoles,2020-07-01,,,"9,104"
15080,STE-Trolebús,L5 Sn Felipe-Hidalgo,Miércoles,2020-07-01,,,"6,023"
15081,STE-Trolebús,L6 Rosario-Chapultepec,Miércoles,2020-07-01,,,"4,276"
15082,STE-Trolebús,L7 Lomas Estrella-CU,Miércoles,2020-07-01,,,"6,067"
15083,STE-Trolebús,L8 Circuito IPN,Miércoles,2020-07-01,,,0
15084,STE-Trolebús,L1 Eje Central,Jueves,2020-07-02,,,"34,573"
15085,STE-Trolebús,L2 Eje 2 sur,Jueves,2020-07-02,,,"7,041"
15086,STE-Trolebús,L3 Eje 7 Sur,Jueves,2020-07-02,,,"4,552"
15087,STE-Trolebús,L4 Pto Aéreo-Rosario,Jueves,2020-07-02,,,"9,556"
15088,STE-Trolebús,L5 Sn Felipe-Hidalgo,Jueves,2020-07-02,,,"5,836"
15089,STE-Trolebús,L6 Rosario-Chapultepec,Jueves,2020-07-02,,,"4,599"
15090,STE-Trolebús,L7 Lomas Estrella-CU,Jueves,2020-07-02,,,"5,654"
15091,STE-Trolebús,L8 Circuito IPN,Jueves,2020-07-02,,,0
15092,STE-Trolebús,L1 Eje Central,Viernes,2020-07-03,,,"42,564"
15093,STE-Trolebús,L2 Eje 2 sur,Viernes,2020-07-03,,,"3,695"
15094,STE-Trolebús,L3 Eje 7 Sur,Viernes,2020-07-03,,,"4,240"
15095,STE-Trolebús,L4 Pto Aéreo-Rosario,Viernes,2020-07-03,,,"10,020"
15096,STE-Trolebús,L5 Sn Felipe-Hidalgo,Viernes,2020-07-03,,,"5,551"
15097,STE-Trolebús,L6 Rosario-Chapultepec,Viernes,2020-07-03,,,"5,418"
15098,STE-Trolebús,L7 Lomas Estrella-CU,Viernes,2020-07-03,,,"5,621"
15099,STE-Trolebús,L8 Circuito IPN,Viernes,2020-07-03,,,0
15100,STE-Trolebús,L1 Eje Central,Sábado,2020-07-04,,,"36,735"
15101,STE-Trolebús,L2 Eje 2 sur,Sábado,2020-07-04,,,"1,280"
15102,STE-Trolebús,L3 Eje 7 Sur,Sábado,2020-07-04,,,"2,172"
15103,STE-Trolebús,L4 Pto Aéreo-Rosario,Sábado,2020-07-04,,,"6,555"
15104,STE-Trolebús,L5 Sn Felipe-Hidalgo,Sábado,2020-07-04,,,"4,465"
15105,STE-Trolebús,L6 Rosario-Chapultepec,Sábado,2020-07-04,,,"3,502"
15106,STE-Trolebús,L7 Lomas Estrella-CU,Sábado,2020-07-04,,,"4,666"
15107,STE-Trolebús,L8 Circuito IPN,Sábado,2020-07-04,,,0
15108,STE-Trolebús,L1 Eje Central,Domingo,2020-07-05,,,"23,807"
15109,STE-Trolebús,L2 Eje 2 sur,Domingo,2020-07-05,,,423
15110,STE-Trolebús,L3 Eje 7 Sur,Domingo,2020-07-05,,,"1,035"
15111,STE-Trolebús,L4 Pto Aéreo-Rosario,Domingo,2020-07-05,,,"4,346"
15112,STE-Trolebús,L5 Sn Felipe-Hidalgo,Domingo,2020-07-05,,,"3,196"
15113,STE-Trolebús,L6 Rosario-Chapultepec,Domingo,2020-07-05,,,"1,986"
15114,STE-Trolebús,L7 Lomas Estrella-CU,Domingo,2020-07-05,,,"2,965"
15115,STE-Trolebús,L8 Circuito IPN,Domingo,2020-07-05,,,0
15116,STE-Trolebús,L1 Eje Central,Lunes,2020-07-06,,,"36,623"
15117,STE-Trolebús,L2 Eje 2 sur,Lunes,2020-07-06,,,"4,627"
15118,STE-Trolebús,L3 Eje 7 Sur,Lunes,2020-07-06,,,"4,098"
15119,STE-Trolebús,L4 Pto Aéreo-Rosario,Lunes,2020-07-06,,,"10,050"
15120,STE-Trolebús,L5 Sn Felipe-Hidalgo,Lunes,2020-07-06,,,"5,952"
15121,STE-Trolebús,L6 Rosario-Chapultepec,Lunes,2020-07-06,,,"3,248"
15122,STE-Trolebús,L7 Lomas Estrella-CU,Lunes,2020-07-06,,,"5,680"
15123,STE-Trolebús,L8 Circuito IPN,Lunes,2020-07-06,,,0
15124,STE-Trolebús,L1 Eje Central,Martes,2020-07-07,,,"40,993"
15125,STE-Trolebús,L2 Eje 2 sur,Martes,2020-07-07,,,"1,923"
15126,STE-Trolebús,L3 Eje 7 Sur,Martes,2020-07-07,,,"2,009"
15127,STE-Trolebús,L4 Pto Aéreo-Rosario,Martes,2020-07-07,,,"9,365"
15128,STE-Trolebús,L5 Sn Felipe-Hidalgo,Martes,2020-07-07,,,"5,163"
15129,STE-Trolebús,L6 Rosario-Chapultepec,Martes,2020-07-07,,,"3,620"
15130,STE-Trolebús,L7 Lomas Estrella-CU,Martes,2020-07-07,,,"6,450"
15131,STE-Trolebús,L8 Circuito IPN,Martes,2020-07-07,,,0
15132,STE-Trolebús,L1 Eje Central,Miércoles,2020-07-08,,,"40,395"
15133,STE-Trolebús,L2 Eje 2 sur,Miércoles,2020-07-08,,,"4,603"
15134,STE-Trolebús,L3 Eje 7 Sur,Miércoles,2020-07-08,,,"3,448"
15135,STE-Trolebús,L4 Pto Aéreo-Rosario,Miércoles,2020-07-08,,,"6,534"
15136,STE-Trolebús,L5 Sn Felipe-Hidalgo,Miércoles,2020-07-08,,,"5,968"
15137,STE-Trolebús,L6 Rosario-Chapultepec,Miércoles,2020-07-08,,,"5,266"
15138,STE-Trolebús,L7 Lomas Estrella-CU,Miércoles,2020-07-08,,,"5,550"
15139,STE-Trolebús,L8 Circuito IPN,Miércoles,2020-07-08,,,0
15140,STE-Trolebús,L1 Eje Central,Jueves,2020-07-09,,,"38,503"
15141,STE-Trolebús,L2 Eje 2 sur,Jueves,2020-07-09,,,"4,070"
15142,STE-Trolebús,L3 Eje 7 Sur,Jueves,2020-07-09,,,"3,936"
15143,STE-Trolebús,L4 Pto Aéreo-Rosario,Jueves,2020-07-09,,,"9,105"
15144,STE-Trolebús,L5 Sn Felipe-Hidalgo,Jueves,2020-07-09,,,"5,335"
15145,STE-Trolebús,L6 Rosario-Chapultepec,Jueves,2020-07-09,,,"4,006"
15146,STE-Trolebús,L7 Lomas Estrella-CU,Jueves,2020-07-09,,,"5,049"
15147,STE-Trolebús,L8 Circuito IPN,Jueves,2020-07-09,,,0
15148,STE-Trolebús,L1 Eje Central,Viernes,2020-07-10,,,"47,280"
15149,STE-Trolebús,L2 Eje 2 sur,Viernes,2020-07-10,,,"2,422"
15150,STE-Trolebús,L3 Eje 7 Sur,Viernes,2020-07-10,,,"1,650"
15151,STE-Trolebús,L4 Pto Aéreo-Rosario,Viernes,2020-07-10,,,"9,521"
15152,STE-Trolebús,L5 Sn Felipe-Hidalgo,Viernes,2020-07-10,,,"6,940"
15153,STE-Trolebús,L6 Rosario-Chapultepec,Viernes,2020-07-10,,,"4,228"
15154,STE-Trolebús,L7 Lomas Estrella-CU,Viernes,2020-07-10,,,"6,666"
15155,STE-Trolebús,L8 Circuito IPN,Viernes,2020-07-10,,,0
15156,STE-Trolebús,L1 Eje Central,Sábado,2020-07-11,,,"41,001"
15157,STE-Trolebús,L2 Eje 2 sur,Sábado,2020-07-11,,,991
15158,STE-Trolebús,L3 Eje 7 Sur,Sábado,2020-07-11,,,"1,242"
15159,STE-Trolebús,L4 Pto Aéreo-Rosario,Sábado,2020-07-11,,,"8,044"
15160,STE-Trolebús,L5 Sn Felipe-Hidalgo,Sábado,2020-07-11,,,"4,386"
15161,STE-Trolebús,L6 Rosario-Chapultepec,Sábado,2020-07-11,,,"4,302"
15162,STE-Trolebús,L7 Lomas Estrella-CU,Sábado,2020-07-11,,,"5,170"
15163,STE-Trolebús,L8 Circuito IPN,Sábado,2020-07-11,,,0
15164,STE-Trolebús,L1 Eje Central,Domingo,2020-07-12,,,"23,502"
15165,STE-Trolebús,L2 Eje 2 sur,Domingo,2020-07-12,,,940
15166,STE-Trolebús,L3 Eje 7 Sur,Domingo,2020-07-12,,,"1,354"
15167,STE-Trolebús,L4 Pto Aéreo-Rosario,Domingo,2020-07-12,,,"5,376"
15168,STE-Trolebús,L5 Sn Felipe-Hidalgo,Domingo,2020-07-12,,,"2,506"
15169,STE-Trolebús,L6 Rosario-Chapultepec,Domingo,2020-07-12,,,"1,819"
15170,STE-Trolebús,L7 Lomas Estrella-CU,Domingo,2020-07-12,,,"2,692"
15171,STE-Trolebús,L8 Circuito IPN,Domingo,2020-07-12,,,0
15172,STE-Trolebús,L1 Eje Central,Lunes,2020-07-13,,,"40,581"
15173,STE-Trolebús,L2 Eje 2 sur,Lunes,2020-07-13,,,"5,161"
15174,STE-Trolebús,L3 Eje 7 Sur,Lunes,2020-07-13,,,"3,834"
15175,STE-Trolebús,L4 Pto Aéreo-Rosario,Lunes,2020-07-13,,,"7,268"
